A1,A2,A2a,A2a1,A3_0,A3_1,A3_2,A3_3,A3_4,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3,B3a,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B4_10,B4_11,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B9a,B10,B10a,B11,B111_0,B111_1,B111_2,B111_3,B111_4,B111_5,B111_6,B111_7,B111_8,B111_9,B12,B121,B122,B123,B124,B13,B131,B132_0,B132_1,B132_2,B132_3,B132_4,B132_5,B132_6,B132_7,B132_8,B132_9,B132_10,B132_11,B132_12,B132_13,B132_14,B132_15,C1,C1a,C1b,C1c,C1d,C2,C2a_0,C2a_1,C2a_2,C2a_3,C2a_4,C2a_5,C2a_6,C2b_0,C2b_1,C2b_2,C2b_3,C2b_4,C2b1,C3,C3a,C4,C5_0,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,C71,C72,C73,C74,C75,C71a,C72a,C73a,C74a,C75a,C8,C9,C9a,E1,E2,E2Y,E2M,E3,E41,E42,E42a,E5,E6,E7a,E7b,CODE,YY,CC,CITY,ENERGY_CODE,WI
2,1,1,1,0,1,,,,0,1,1,,,,,,,,2,,1,,1,.,1,.,3,.,0,,,,,,,,,,1,,1,.,2,.,1,.,2,.,3,.,8,9,2,9,,,,,,,,,,2,,2,3,2,2,1,0,1,1,,,,,,,,,,,,,,1,75,,,,1,9,,,,,,,9,,,,,,1,.,2,0,1,,,,,,1,2,1,1,1,1,1000,,,,,5,3,.,1,7,.,.,3,11,1,,2,1,1,2,223428,2016,1987,2,1,491
1,1,1,2,0,1,,,,0,1,,,,1,,,1,,2,,1,,1,.,5,.,3,.,0,,,,1,1,1,1,1,1,,,5,.,3,.,2,.,7,.,8,.,8,10,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,1,,,,,,,,,,,,,2,50,3,,,2,0,,1,,,,,0,1,,,,500,5,.,1,0,1,,,,,,1,2,1,1,2,1,1000,,,4000,,1,12,.,1,9,.,.,2,11,1,,3,1,1,2,223429,2017,1598,2,1,491
1,1,2,.,0,1,,,,0,1,,1,,1,,,,,2,,2,5,8,.,5,.,2,.,0,,,,1,1,1,1,1,1,,,5,.,6,.,3,.,7,.,6,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,1,,,,,,,,,,,1,,3,,,,600,1,9,,,,,,,9,,,,,,5,.,3,0,1,,,,,,1,,1,1,1,2,,,,,2300,2,10,.,1,9,.,.,3,10,1,,3,1,2,1,223445,2007,1998,2,5,491
1,1,1,2,0,1,,,,0,1,,,,,,,,,2,,2,3,8,.,5,.,1,.,0,,,,1,1,1,1,1,1,,,5,.,6,.,5,.,9,.,7,.,2,.,2,9,,,,,,,,,,2,,2,2,1,2,1,0,1,1,1,,,,,,,,,,,,,1,12,,,,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,,,,1,2,1,1,1,1,1200,,,,,2,11,.,1,7,.,.,3,10,1,,3,2,2,1,223446,2005,1794,2,5,491
2,1,2,.,0,1,,,,0,1,,,,,,,,,2,,2,3,8,.,3,.,2,.,0,,,1,,,1,,,1,1,,4,.,6,.,4,.,5,.,5,.,2,.,1,0,,1,,,,,,,,2,,2,,2,2,1,0,1,1,,,,,,,,,,,,,,3,,,,400,1,9,,,,,,,9,,,,,,5,.,,0,1,,,,,,,,1,1,1,1,,,,,,2,8,.,1,10,39,2,3,13,1,,1,2,2,1,223447,2006,1998,2,1,491
1,1,2,.,0,1,,,,0,1,,1,,,,,,,2,,2,3,8,.,6,.,2,.,0,,,,1,1,1,1,1,1,,,5,.,7,.,6,.,10,.,8,.,2,.,2,9,,,,,,,,,,2,,2,5,2,2,1,0,1,1,,,,,,,,,,,,,,3,,,,550,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,,,,1,,1,1,1,1,,,,,,3,11,.,1,6,.,.,3,5,1,,3,2,2,1,223449,2011,1987,2,1,491
1,1,1,2,0,1,,,,0,1,,,,1,,,,,2,,2,2,9,.,7,.,3,.,0,,1,1,1,1,1,1,,,,,5,.,2,.,3,.,8,.,5,.,2,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,1,,,,,6,2,1,1,1,2,1200,,,,4500,3,14,.,1,5,.,.,3,7,2,1,1,2,2,1,223458,2011,1987,2,1,491
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,3,.,4,.,3,.,0,,,1,1,1,,,,,,,3,.,5,.,6,.,4,.,4,.,3,.,2,9,,,,,,,,,,1,,,,,2,,0,1,,1,,,,,,,,,,,,,2,,3,,,2,0,,1,,,,,0,1,,,,1000,4,.,3,0,1,,,,,,1,2,1,1,1,2,1200,,,,3000,3,7,.,1,10,.,.,3,11,1,,4,3,1,,223465,2014,1987,2,1,491
1,1,2,.,0,1,1,,,0,1,1,1,,,1,,1,,2,,1,,3,.,6,.,2,.,0,1,,,,,,,1,1,1,1,5,.,3,.,2,.,7,.,4,.,,.,2,9,,,,,,,,,,2,,,3,2,2,,0,1,,,,,,,,,,,,,1,,3,,,20000,,1,9,,,,,,,9,,,,,,6,.,3,0,1,,,1,1,,7,2,1,1,1,1,1200,,,,,7,12,.,1,7,.,.,3,4,1,,1,1,2,1,223467,2015,1987,2,1,491
2,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,4,.,5,.,4,.,0,,,,1,1,,,,1,1,1,5,.,6,.,6,.,7,.,7,.,2,.,2,9,,,,,,,,,,1,1,,,,2,,0,1,,,,1,,,,,,,,,,,2,,2,,,1,9,,,,,,,9,,,,,,6,.,5,0,1,,,,,,5,2,1,1,1,2,1200,,,,2500,3,10,.,1,6,.,.,4,5,2,7,1,1,1,2,223468,2014,1987,2,1,491
1,1,1,.,0,1,,,,0,1,,,,1,,,,,2,,2,2,9,50,3,.,2,.,0,,,,,,,,,1,,,3,.,2,.,1,.,6,.,7,.,2,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,1,,,,,,,,,,,,,,,,1,9,,,,,,,9,,,,,,6,.,4,0,1,1,1,1,,,7,2,1,1,2,1,1200,,,3000,,4,8,.,1,6,.,.,5,11,1,,1,2,2,1,223469,2009,1987,2,5,491
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,2,.,3,.,3,.,0,,,,,1,,,1,,,,4,.,7,.,4,.,6,.,6,.,5,.,1,0,1,,,,,,1,,,1,1,,,,2,1,0,1,,1,,1,,,,,,,,,,,2,78,3,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,1,,,,,7,2,1,1,1,2,1200,,,,1000,7,5,.,1,9,.,.,3,7,2,5,1,1,2,1,223470,2016,1987,2,1,491
1,1,1,2,0,1,,,,0,1,,,,,,,,,2,,1,,2,.,5,.,3,.,0,1,1,,,,,,,,,1,3,.,1,.,1,.,4,.,4,.,7,.,2,9,,,,,,,,,,2,,1,5,,2,,0,1,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,6,.,1,0,1,1,,,,,6,2,1,1,1,1,1000,,,,,3,10,.,1,8,.,.,2,12,1,,1,2,2,1,223471,2017,1998,2,1,491
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,1,.,2,.,2,.,0,,,1,,,,,,,,,2,.,3,.,3,.,3,.,2,.,4,.,2,9,,,,,,,,,,2,,1,1,2,2,1,0,,,,,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,2,2,1,1,1,1,,,,,,1,6,.,1,8,.,.,3,6,1,,1,1,1,,223472,2017,1798,2,1,491
1,1,1,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,6,.,2,.,0,,1,1,1,1,1,1,,,,,5,.,4,.,4,.,7,.,5,.,2,.,1,0,,,,,,,1,,,2,,2,5,2,2,1,0,1,,,1,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,6,.,1,0,1,,,,,,1,2,1,1,1,1,1200,,,,,2,13,.,1,7,.,.,2,12,2,4,1,2,2,1,223474,2010,1987,2,1,491
1,1,1,.,0,1,,,,0,,,1,,,,,,,2,,,,6,.,3,.,3,.,0,,,,,,,1,,,,,5,.,4,.,4,.,4,.,3,.,3,.,1,0,,,,,,,1,,,2,,1,4,2,,,9,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,9,,,,,,6,.,1,0,1,,,1,,,,2,1,1,1,1,1200,,,,,5,10,.,,10,.,.,3,7,2,6,1,1,2,1,223479,2011,1798,2,1,491
1,1,1,2,0,1,,,,0,1,1,,,,,,,,2,,2,6,9,73,4,.,1,.,0,,,1,1,1,1,1,1,,,,5,.,4,.,5,.,3,.,7,.,4,.,1,0,,1,,,,1,1,,,2,,,4,2,2,1,0,1,,,,,,,,,,,,,,,1,18,,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,1,,,,,5,2,1,1,1,1,1200,,,,,5,7,.,1,9,.,.,4,13,1,,1,1,2,1,223481,2006,1998,2,5,491
1,1,1,2,0,1,,,,0,1,,1,,,,,,,2,,1,,1,.,3,.,4,.,0,,,,1,1,1,1,1,,,,4,.,4,.,2,.,5,.,6,.,8,10,1,0,1,1,,,,,1,,,2,,2,1,3,2,1,0,1,1,,,,,,,,,,,,,,2,45,3,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,,,,,,1,2,1,1,1,1,1000,,,,,2,10,.,1,8,.,.,3,11,1,,3,1,2,1,223511,2017,1598,2,1,491
2,1,1,2,0,1,,,,0,1,,,,,,,,,2,,2,3,8,.,2,.,3,.,0,,,,,,,,,,1,1,1,.,3,.,3,.,4,.,6,.,3,.,1,0,,1,,1,,,1,,,2,,2,,2,2,1,0,1,1,,1,,,,,,,,,,,,2,36,3,,,1,9,,,,,,,9,,,,,,3,.,4,0,1,,,,,,1,2,1,1,1,1,1000,,,,,3,5,.,1,7,.,.,2,5,1,,2,1,1,2,223512,2007,1998,2,1,491
1,1,1,1,0,1,,,,0,1,,1,,1,,,,,2,,1,,4,.,,.,4,.,0,,1,1,1,,,1,,,,1,5,.,6,.,3,.,2,.,2,.,7,.,1,0,,1,,,1,,1,,,1,3,,,,2,1,0,1,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,6,.,,0,1,,1,,,,3,2,1,1,1,1,1200,,,,,7,13,.,1,8,.,.,3,6,2,5,4,1,1,2,223523,2014,2494,2,6,491
1,1,1,.,0,1,,,,0,1,,,,1,,,,,2,,1,,9,.,7,.,2,.,0,,,,1,1,,,1,1,,,7,.,4,.,4,.,7,.,5,.,5,.,2,9,,,,,,,,,,1,,,,,2,,0,1,,,,,,,,,,,,,,,2,,4,,,1,9,,,,,,,9,,,,,,7,.,1,0,1,1,,,,,6,2,1,1,1,1,1200,,,,,2,16,.,1,5,.,.,3,6,1,,1,2,2,1,223524,2011,1987,2,1,491
1,3,,.,0,1,1,,,0,1,1,1,,1,1,,,,2,,1,,,.,7,.,1,.,0,,1,1,1,1,1,1,1,1,,,6,.,8,.,8,.,5,.,3,.,5,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,8,.,6,0,1,,,,,,1,1,2,1,1,2,,500,,,4500,3,12,.,1,6,.,.,2,6,1,,3,3,2,1,230003,2013,1987,2,1,103
1,3,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,9,52,4,.,3,.,0,,,,1,,,,,,,,4,.,3,.,3,.,7,.,,.,8,.,1,0,,1,,,1,,1,,,2,,2,3,2,2,,0,1,,,,,,,,,,,,,,,1,45,,,,1,9,,,,,,,9,,,,,,6,.,2,0,1,,,,,,1,1,,1,1,1,,,,,,2,10,.,1,8,.,.,3,8,,,4,2,2,1,230004,2005,1497,2,1,103
1,3,,.,0,1,1,,,0,1,1,,,,1,,1,,2,,2,2,5,.,4,.,4,.,0,,,,1,1,1,1,1,1,,,5,.,2,.,4,.,7,.,9,.,5,.,1,0,1,,,,1,,1,,,2,,1,5,3,2,1,0,1,,,,,,,,,,,,,,,2,46,3,,,1,9,,,,,,,9,,,,,,5,.,5,0,1,,1,,,,2,1,2,1,1,1,,,,,,5,10,.,1,5,.,.,4,5,1,,3,2,2,1,230007,2013,1987,2,1,103
1,3,,.,0,1,,,,0,1,,,,1,,,,,2,,2,4,7,.,4,.,1,.,0,,,,1,1,1,1,1,,,,4,.,2,.,4,.,5,.,6,.,8,10,2,9,,,,,,,,,,1,3,,,,2,,0,1,,,,,,,,,,,,,,,2,36,3,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,,,,,,1,1,2,1,2,2,,500,,1200,3000,3,10,.,1,9,.,.,3,9,2,3,4,2,2,1,230008,2010,1987,2,1,103
1,1,1,1,0,1,,,,0,1,,,,1,,,,,1,2,2,1,9,40,2,.,3,.,0,,,,1,,,,,,,,3,.,2,.,3,.,4,.,3,.,8,.,1,0,,,,,,,1,1,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,2,,2,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,,,,,,1,,1,1,1,1,,,,,,4,4,.,1,10,38,4,,8,1,,1,2,2,1,230011,2004,1794,2,1,103
1,1,1,1,0,1,,,,0,1,1,,,,,,,,2,,2,2,9,48,3,.,5,.,0,1,1,1,,,,,,,,,4,.,2,.,4,.,4,.,4,.,3,.,2,9,,,,,,,,,,2,,2,3,,1,,9,,,,,,,,,,,,,,,,1,24,,,,1,9,,,,,,,9,,,,,,4,.,5,0,1,,,,,,1,,1,1,1,1,,,,,,6,4,.,1,8,.,.,3,7,1,,1,2,2,1,230016,2005,1584,2,1,103
1,3,,.,0,1,,,,0,1,,1,,,,,,,2,,1,,3,.,3,.,6,10,0,,,,1,1,,1,1,,,,3,.,2,.,2,.,3,.,3,.,3,.,1,0,,1,,,,,1,1,,2,,2,5,3,2,1,0,,1,1,,1,,,,,,,,,,,2,50,,,,1,9,,,,,,,9,,,,,,2,.,2,0,1,1,1,,,,5,1,,1,1,1,,,,,,,10,.,1,8,.,.,4,5,1,,1,1,1,2,230020,2012,1598,2,1,103
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,9,65,5,.,3,.,0,,,,1,1,1,1,1,1,,,5,.,3,.,2,.,7,.,4,.,5,.,2,9,,,,,,,,,,2,,2,2,3,2,,0,1,,,,,,,,,,,,,,,2,54.5,3,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,,,,,,1,2,1,1,1,1,600,,,,,1,9,.,1,8,.,.,3,8,1,,4,1,2,1,230021,2005,1597,2,1,103
1,3,,.,0,1,,,,0,,1,,,,,,,,2,,2,3,9,60,6,.,3,.,0,,,,1,,,1,1,,,1,3,.,10,.,2,.,5,.,3,.,8,.,2,9,,,,,,,,,,2,,1,2,2,2,1,0,1,,,,,,,,,,,,,,,2,32,3,,,1,9,,,,,,,9,,,,,,7,.,2,0,1,1,,,,,2,1,2,1,1,1,,500,,,,2,,.,1,7,.,.,3,9,1,,1,2,2,1,230022,2005,1998,2,5,103
1,1,1,1,0,1,,,,0,1,1,1,,1,1,,1,,2,,1,,9,45,5,.,2,.,0,,,,1,1,1,1,,,,,3,.,5,.,3,.,3,.,3,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,1,2,1,1,1,2,500,,,,1000,5,3,.,1,10,.,.,4,11,1,,3,2,1,2,230023,2007,1794,2,1,103
2,3,,.,0,1,,,,0,1,,,,,,,1,,2,,1,,3,.,4,.,3,.,0,,,,,,,1,1,1,1,,4,.,3,.,4,.,5,.,3,.,5,.,2,9,,,,,,,,,,2,,2,,,2,1,0,1,,,,,,,,,,,,,1,,1,70,,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,1,,,,,1,1,,1,1,1,,,,,,5,7,.,1,10,42,4,4,3,1,,2,2,2,1,230024,2015,1798,2,1,103
1,3,,.,0,1,,,,0,1,,,,1,1,,,,2,,1,,3,.,6,.,1,.,0,,1,1,1,1,1,1,,,,,5,.,7,.,4,.,6,.,7,.,8,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,75,3,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,,1,,,,1,1,2,1,1,2,,500,,,2600,3,12,.,1,8,.,.,3,13,2,7,1,2,2,1,230027,2016,1987,2,1,103
1,3,,.,0,1,,,,0,,1,,,1,,,,,2,,2,5,2,.,,.,,.,1,,,,,,,,,,,,,.,,.,1,.,4,.,3,.,8,.,1,0,,,,,,,,1,,1,2,,,,2,,0,1,,,,,,,,,,,,,,,1,28,,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,1,1,2,1,1,1,,500,,,,2,8,.,,10,38,9,3,12,1,,1,2,2,,230035,2005,1998,2,1,103
2,1,4,.,0,1,,,,0,1,,,,,,,,,2,,1,,4,.,1,.,,.,1,,,,,,,,,,,,,.,,.,,.,,.,,.,1,.,1,0,,1,,1,,1,,,1,2,,2,1,,2,1,0,1,1,,,,,,,1,,,,,,,2,42,2,,,1,9,,,,,,,9,,,,,,11,.,,0,1,,,,,,1,,1,1,1,1,,,,,,6,,.,1,8,.,.,1,13,2,11,1,2,2,1,230036,1997,1343,2,1,103
1,3,,.,0,1,,,,0,1,1,1,,1,1,,1,,2,,1,,1,.,5,.,3,.,0,,,,1,1,,1,1,1,,,5,.,5,.,2,.,4,.,3,.,4,.,1,0,,1,,,,1,,,1,1,2,,,,2,1,0,1,1,1,,1,,,,,,,,,,,2,117,,,,2,0,,1,,,,,0,1,,,,100,9,.,6,0,1,,,,,,4,1,2,1,1,2,,500,,,2800,,11,.,1,6,.,.,3,5,1,,1,2,2,1,230039,2016,2198,2,1,103
1,3,,.,0,1,1,,,0,1,1,1,,1,,,,,2,,1,,9,45,3,.,4,.,1,,,,,,,,,,,,4,.,5,.,4,.,5,.,3,.,8,.,1,0,,1,,,,1,1,,,1,3,,,,1,,9,,,,,,,,,,,,,,,,2,63,3,,,2,1,,,,,,,1,,,,,,5,.,5,0,,1,,,,,2,1,2,1,1,2,,500,,,2000,4,5,.,1,7,.,.,3,10,1,,3,2,2,1,230040,2009,1998,2,1,103
1,1,1,2,0,1,,,,0,1,,,,,,,,,,,1,,7,.,4,.,2,.,0,,,,1,,,,,,,,4,.,,.,,.,,.,,.,7,.,1,0,,,,,,,,1,,2,,,,2,2,,0,,,,,,,,,,,,,,,1,2,73,,,,1,9,,,,,,,9,,,,,,5,.,4,0,1,,,,,,1,2,1,1,1,1,,,,,,5,12,.,1,9,.,.,4,8,1,,4,2,2,1,230041,2012,1987,2,1,103
1,3,,.,0,1,,,,0,1,1,1,,,1,,,,2,,1,,4,.,3,.,1,.,0,,,,1,1,1,,,,1,1,4,.,7,.,3,.,2,.,2,.,1,.,1,0,1,1,,1,1,1,1,,,2,,2,4,2,2,1,0,,1,,,,,,,,,,,,,,1,87,,,,1,9,,,,,,,9,,,,,,4,.,5,0,1,1,1,1,1,,7,1,2,1,1,1,,500,,,,6,2,.,1,9,.,.,4,11,2,5,3,2,2,1,230042,2013,1987,2,1,103
1,3,,.,0,1,,,,0,1,1,1,,,,,,,2,,1,,9,52,4,.,5,.,0,,,,1,,,,,,,,3,.,3,.,1,.,2,.,2,.,2,.,2,9,,,,,,,,,,2,,2,,2,2,1,0,1,,,,,,,,,,,,,,,2,65,3,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,,,,,,1,1,,1,1,1,,,,,,3,7,.,1,8,.,.,2,13,1,,1,2,2,1,230043,2003,1598,2,1,103
1,3,,.,0,1,,,,0,1,,1,,1,,,,,2,,1,,3,.,4,.,3,.,0,1,,,,,,,,,,,4,.,5,.,6,.,4,.,3,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,,,,,,,,,,,,,1,,2,79,3,,,1,9,,,,,,,9,,,,,,6,.,2,0,1,,,,,,1,1,2,1,1,2,,500,,,1500,6,11,.,1,7,.,.,3,9,1,,1,1,1,2,230044,2012,1987,2,1,103
1,3,,.,0,1,,,,0,,,1,,1,,,,,2,,1,,4,.,3,.,4,.,0,,,1,,,,,,,,,5,.,2,.,,.,2,.,2,.,3,.,1,0,,,,,,1,,,,1,2,,,,2,1,0,1,,,,,,,,,,,,,,,1,56,,,,,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,1,1,2,1,1,1,,500,,,,1,4,.,1,10,41,4,1,11,2,,1,1,1,,230045,2014,1598,2,1,103
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,3,.,3,.,3,.,0,,,,,,1,,,,1,,5,.,3,.,2,.,7,.,4,.,4,.,1,0,1,,1,,1,1,,1,,2,,1,1,2,2,2,0,1,,,,,,,,1,,,,,,1,2,85,3,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,1,,,7,,1,1,1,1,,,,,,6,9,.,1,10,42,2,1,12,2,4,1,2,2,1,230049,2015,1987,2,1,103
1,3,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,3,.,2,.,3,.,0,,,,1,1,,1,1,,,,3,.,3,.,2,.,3,.,2,.,8,.,2,9,,,,,,,,,,2,,,,,1,,9,,,,,,,,,,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,3,.,3,0,1,,,,,,1,1,2,1,1,1,,500,,,,5,5,.,1,9,.,.,1,12,2,8,5,1,2,1,230051,2014,1798,2,1,103
1,3,,.,0,1,,,,0,1,1,,,,,,,,2,,1,,3,.,3,.,4,.,0,,,,1,1,1,1,1,,,,4,.,5,.,3,.,6,.,4,.,8,8,2,9,,,,,,,,,,2,,2,3,2,2,,0,1,,,,1,,,,,,,,,,,2,80,2,,,1,9,,,,,,,9,,,,,,5,.,2,0,1,,,,,,1,1,2,1,1,1,,500,,,,6,10,.,1,8,.,.,4,11,1,,1,1,2,1,230053,2014,1987,2,1,103
1,3,,.,0,1,,,,0,1,,,,,,,,,2,,1,,9,43,4,.,3,.,0,,,1,,1,,,,1,1,,5,.,7,.,4,.,7,.,4,.,2,.,2,9,,,,,,,,,,2,,,1,2,2,1,0,,,,,,,,,1,,,,,,,2,60,3,,,1,9,,,,,,,9,,,,,,6,.,5,0,1,,,,,,1,1,2,1,1,1,,500,,,,5,13,.,1,9,.,.,2,10,1,,1,2,2,1,230056,2008,1794,2,1,103
2,3,,.,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,1,.,6,20,1,,,,,,,,,,,,1,.,3,.,2,.,2,.,1,.,5,.,1,0,,1,,,,1,1,,,1,3,,,,2,1,0,1,,,1,,,,,1,,,,,,,2,75,3,,,1,9,,,,,,,9,,,,,,3,.,5,0,1,,,,,1,2,1,2,1,1,2,,500,,,1500,6,3,.,1,7,.,.,3,8,1,,1,1,2,1,230057,2012,1987,2,1,103
1,3,,.,0,1,,1,,0,1,,,,1,1,,1,,2,,1,,1,.,4,.,3,.,0,,,,1,1,1,1,1,1,,,5,.,8,.,5,.,6,.,4,.,1,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,,1,,,,,1,,1,,,,,2,,4,,,2,0,,1,1,1,,,0,1,,,,500,7,.,6,0,1,,,,,,1,1,2,1,1,2,,500,,,3500,6,13,.,1,7,.,.,2,7,1,,1,2,2,1,230059,2011,1987,2,1,103
2,1,1,2,0,1,,,,0,1,,,,1,,,,,2,,1,,6,.,3,.,4,.,0,,,,1,,,1,,,,,2,.,1,.,1,.,7,.,4,.,3,.,1,0,,,,,,1,,1,,1,2,,,,2,,0,1,,1,1,,,,,,,,,,,,1,,,,,1,9,,,,,,,9,,,,,,4,.,2,0,1,1,,,,,1,,1,1,1,1,,,,,,2,8,.,1,9,.,.,3,11,1,,1,1,2,1,230060,2009,1987,2,1,103
1,3,,.,0,1,,,,0,1,,,,1,1,,,,2,,1,,8,.,7,.,2,.,0,,,,1,1,1,1,1,,,1,6,.,10,.,8,.,7,.,11,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,1,,1,76.8,,,,1,9,,,,,,,9,,,,,,7,.,4,0,1,,1,,,,1,1,2,1,1,2,,500,,,3500,3,14,.,1,6,.,.,3,11,1,,5,2,2,1,230064,2013,1987,2,1,103
1,3,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,3,.,5,.,4,.,0,,,,,1,1,1,1,1,,,4,.,2,.,3,.,4,.,4,.,8,10,1,0,,1,,,,1,1,,,1,,1,,,2,1,0,,,,1,,,,,,,,,,,,1,80,,,,1,9,,,,,,,9,,,,,,6,.,6,0,1,1,1,1,1,,7,1,,1,1,1,,,,,,,,.,,,.,.,,,,,,,,,230065,2015,1798,2,1,103
1,3,,.,0,1,,,,0,1,,,,1,,,,,2,,1,,9,46,4,.,4,.,0,1,,,,,,,,1,1,1,5,.,8,.,5,.,5,.,3,.,3,.,,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,1,,2,,3,,,2,0,,,,1,1,,0,,,1,,,6,.,6,0,1,,1,,,,1,1,2,1,1,2,,500,,,3000,6,10,.,1,7,.,.,3,11,1,,1,2,2,1,230066,2008,2362,2,5,103
1,3,,.,0,1,,,,0,1,,,,,,,,,2,,1,,7,.,3,.,5,.,0,,,,1,,,,1,,,,3,.,2,.,3,.,4,.,5,.,2,.,1,0,,,,,,,,1,,2,,2,5,2,2,1,0,1,,,,,,,,1,,,,,,,1,73,,,,1,9,,,,,,,9,,,,,,5,.,5,0,1,,,,,,1,1,2,1,1,1,,500,,,,2,7,.,1,10,38,10,3,10,,,1,2,2,1,230067,2010,1987,2,1,103
1,1,1,1,0,1,,,,0,1,1,1,,1,,,,,2,,1,,2,.,1,.,2,.,0,,,1,,,,,,,,,4,.,3,.,3,.,3,.,3,.,5,.,1,0,1,,,,1,,1,,,1,3,,,,2,1,0,1,,,,,,,,,,,,,,,2,65,3,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,1,,,,,6,2,1,1,1,1,1000,,,,,3,4,.,1,9,.,.,3,6,2,2,1,1,1,2,230069,2015,1798,2,1,103
1,3,,.,0,1,1,1,,0,1,,1,,1,1,,1,,2,,1,,4,.,5,.,3,.,0,,,,1,1,,,,1,1,1,4,.,4,.,4,.,7,.,6,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,1,,1,,,,,,,,,,,1,75,,,,2,0,,1,,1,,,0,1,,,,500,5,.,3,0,1,1,1,,,,2,1,2,1,1,2,,500,,,3450,2,12,.,1,9,.,.,4,11,2,10,1,1,1,2,230071,2015,1987,2,1,103
1,3,,.,0,1,,,,0,1,,1,,,,,,,2,,1,,9,.,2,.,3,.,0,,,,,,,1,1,1,1,,3,.,6,.,4,.,3,.,3,.,1,.,1,0,,,,,,,,1,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,1,50,,,,1,9,,,,,,,9,,,,,,4,.,1,0,1,1,1,,,,1,1,2,1,1,1,,500,,,,6,6,.,1,10,40,7,3,10,1,,4,2,2,,230076,2004,1597,2,1,103
1,3,,.,0,1,,,,0,1,1,1,,1,,,1,,2,,1,,4,.,5,.,3,.,0,1,1,1,,,,,,,1,1,6,.,10,.,5,.,8,.,12,.,7,.,2,9,,,,,,,,,,1,1,,,,2,4,0,1,,,,,,,,,,1,,,1,,2,74.8,3,,,2,0,,1,,1,,,0,1,,,,500,5,.,6,0,1,,1,,,,2,1,2,1,1,2,,500,,,5000,7,11,.,,7,.,.,3,9,2,5,4,2,2,1,230078,2015,1798,2,1,103
